"RT","SERIALNO","DIVISION","SPORDER","PUMA","REGION","STATE","ADJINC","PWGTP","CIT","CITWP","COW","ENG","FER","GCL","GCM","GCR","HIMRKS","HINS1","HINS2","HINS3","HINS4","HINS5","HINS6","HINS7","INTP","JWMNP","JWRIP","JWTRNS","LANX","MAR","MARHD","MARHM","MARHT","MARHW","MARHYP","MIG","MIL","MLPA","MLPB","MLPCD","MLPE","MLPFG","MLPH","MLPIK","MLPJ","NWAB","NWAV","NWLA","NWLK","NWRE","OIP","PAP","RETP","SCH","SCHG","SCHL","SEMP","SEX","SSIP","SSP","WAGP","WKHP","WKWN","WRK","YOEP","ANC","ANC1P","ANC2P","DECADE","DRIVESP","ESP","ESR","FOD1P","FOD2P","HICOV","HISP","INDP","JWAP","JWDP","LANP","MIGPUMA","MIGSP","MSP","NATIVITY","NOP","OC","OCCP","PAOC","PERNP","PINCP","POBP","POVPIP","POWPUMA","POWSP","PRIVCOV","PUBCOV","QTRBIR","RAC1P","RAC2P","RAC3P","RACAIAN","RACASN","RACBLK","RACNH","RACNUM","RACPI","RACSOR","RACWHT","RC","SCIENGP","SCIENGRLP","SFN","SFR","VPS","WAOB","Class"
"P","2023HU1108921",1,1,401,1,25,1019518,77,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,20,1,1,2,5,NA,NA,NA,NA,NA,1,2,1,1,1,0,0,0,0,0,3,5,3,3,3,0,0,50000,1,NA,22,0,2,0,0,130000,36,52,1,NA,1,50,999,NA,1,NA,1,6107,NA,1,1,8191,158,97,NA,NA,NA,6,1,NA,0,3255,4,130000,180000,25,501,400,25,1,2,2,1,1000,1,0,0,0,0,1,0,0,1,0,2,1,NA,NA,2,1,"No"
"P","2023HU1397021",1,1,606,1,25,1019518,53,1,NA,1,NA,NA,2,NA,NA,2,1,1,2,2,2,2,2,-2100,142,1,1,2,1,2,2,2,2,1993,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,18,0,1,0,0,185000,50,52,1,NA,4,999,999,NA,1,NA,1,NA,NA,1,1,4670,140,61,NA,NA,NA,1,1,NA,0,4760,NA,185000,182900,25,501,600,25,1,2,1,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0601470",1,1,1004,1,25,1019518,62,1,NA,1,NA,2,2,NA,NA,0,1,2,2,1,2,2,2,0,142,1,1,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,3000,1,NA,18,0,2,0,0,45000,45,52,1,NA,3,996,999,NA,1,NA,1,NA,NA,1,1,5090,274,137,NA,1100,25,6,1,NA,0,9005,4,45000,48000,25,306,1290,25,1,1,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0757094",1,4,1104,1,25,1019518,25,1,NA,1,NA,NA,2,NA,NA,0,2,2,1,2,2,2,2,0,NA,NA,NA,2,3,2,2,1,2,2000,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,3,0,0,0,1,NA,16,0,1,0,19200,0,NA,NA,2,NA,4,999,999,NA,NA,NA,3,NA,NA,1,1,6170,NA,NA,NA,NA,NA,4,1,NA,0,9130,NA,0,19200,25,501,NA,NA,2,1,4,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0252969",1,1,1101,1,25,1019518,132,1,NA,1,NA,2,2,NA,NA,0,1,2,2,2,2,2,2,0,11,1,1,2,1,2,2,1,2,2018,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,19,0,2,0,0,115000,18,52,1,NA,1,903,999,NA,1,NA,1,NA,NA,1,1,6070,260,141,NA,NA,NA,1,1,NA,0,9050,4,115000,115000,48,501,900,25,1,2,4,2,3000,2,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0463634",1,2,502,1,25,1019518,194,1,NA,6,NA,2,2,NA,NA,2,2,1,2,2,2,2,2,0,NA,NA,11,2,1,2,2,1,2,2009,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,70000,2,0,0,0,45,52,1,NA,4,999,999,NA,NA,NA,1,6005,NA,1,1,8470,NA,NA,NA,NA,NA,1,1,NA,0,4600,3,70000,70000,36,501,500,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU0441134",1,2,603,1,25,1019518,49,1,NA,NA,NA,NA,2,NA,NA,0,2,2,1,2,2,2,2,0,NA,NA,NA,2,1,2,2,1,2,1980,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,16,0,2,0,12000,0,NA,NA,2,NA,1,22,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,4,0,12000,25,374,NA,NA,2,1,4,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1043153",1,1,905,1,25,1019518,43,1,NA,5,NA,NA,NA,NA,NA,0,2,2,2,2,1,2,2,0,65,1,1,2,1,2,1,1,2,2022,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,19,0,1,0,0,60000,40,52,1,NA,1,50,999,NA,1,NA,4,NA,NA,1,1,9680,71,19,NA,1100,25,1,1,NA,0,9825,NA,60000,60000,25,298,1290,25,1,2,2,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0247514",1,1,507,1,25,1019518,62,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,25,1,1,2,3,2,2,1,2,1996,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,2,0,0,0,1,NA,18,0,2,0,0,48000,50,52,1,NA,4,999,999,NA,1,NA,1,NA,NA,1,1,8290,93,49,NA,NA,NA,4,1,NA,0,3601,4,48000,48000,25,471,500,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0786146",1,1,704,1,25,1019518,68,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,11,2,1,2,2,1,2,2010,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,1,0,0,200000,40,52,1,NA,1,51,999,NA,NA,NA,1,2405,NA,1,1,2190,NA,NA,NA,NA,NA,1,1,NA,0,440,NA,200000,200000,25,501,700,25,1,2,2,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU0581468",1,1,402,1,25,1019518,120,2,NA,2,1,NA,2,NA,NA,2,2,1,1,1,2,2,2,0,NA,NA,NA,1,3,2,2,1,2,1981,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,3,0,0,2000,1,NA,20,0,2,0,0,0,NA,NA,2,1958,2,261,335,2,NA,NA,3,NA,NA,1,3,8090,NA,NA,1200,NA,NA,4,1,NA,0,5740,4,0,2000,72,13,NA,NA,1,1,2,3,5019,3,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,2,"No"
"P","2023HU1020837",1,1,805,1,25,1019518,48,4,2005,1,1,2,2,NA,NA,0,2,2,2,1,2,2,2,200,15,1,1,1,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,2,0,0,6000,40,52,1,1992,1,275,999,6,1,NA,1,6200,NA,1,5,7490,97,55,1200,NA,NA,6,2,NA,0,2861,4,6000,6200,329,39,900,25,2,1,2,9,9000,62,0,0,1,0,3,0,1,1,0,2,2,NA,NA,NA,3,"Yes"
"P","2023HU0764730",1,1,701,1,25,1019518,154,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,11,2,1,2,2,1,2,1993,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,2,0,0,250000,50,52,1,NA,2,50,935,NA,NA,NA,1,5506,1901,1,1,7380,NA,NA,NA,NA,NA,1,1,NA,0,10,4,250000,250000,25,501,700,25,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU0449975",1,2,1103,1,25,1019518,45,1,NA,NA,NA,NA,2,NA,NA,2,2,1,1,2,2,1,2,0,NA,NA,NA,2,1,2,2,1,2,2015,1,2,0,0,0,1,0,0,0,0,2,5,2,2,3,45900,0,0,1,NA,20,0,1,0,39400,0,NA,NA,2,NA,1,94,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,0,85300,25,501,NA,NA,1,1,2,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,6,1,"No"
"P","2023HU0939511",1,1,704,1,25,1019518,89,1,NA,1,NA,NA,2,NA,NA,0,2,2,2,1,2,2,2,0,10,1,1,2,3,2,2,1,2,2000,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,17,0,2,0,0,26600,40,37,1,NA,4,999,999,NA,1,NA,1,NA,NA,1,1,4891,108,67,NA,NA,NA,4,1,NA,0,4760,4,26600,26600,6,169,700,25,2,1,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0170697",1,1,301,1,25,1019518,169,1,NA,NA,NA,NA,2,NA,NA,0,2,2,2,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,18,0,1,12000,0,0,NA,NA,2,NA,3,996,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,290,25,6,1,NA,0,NA,NA,0,12000,48,76,NA,NA,2,1,3,9,9000,29,0,0,0,0,2,0,1,1,0,NA,NA,NA,NA,NA,1,"Yes"
"P","2023HU0305104",1,1,802,1,25,1019518,22,1,NA,1,NA,2,NA,NA,NA,0,1,2,2,2,2,2,2,0,20,NA,10,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,3,16,22,0,2,0,0,85000,40,52,1,NA,4,999,999,NA,NA,NA,1,6201,NA,1,1,7280,104,61,NA,23300,53,6,1,NA,0,800,4,85000,85000,25,501,800,25,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU1332287",1,2,1001,1,25,1019518,92,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,65,1,1,2,3,2,2,2,2,2001,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,1,0,0,79000,40,52,1,NA,2,84,22,NA,1,NA,1,NA,NA,1,1,6290,68,17,NA,NA,NA,4,1,NA,0,7210,NA,79000,79000,25,501,900,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0907399",1,1,1001,1,25,1019518,323,1,NA,NA,NA,NA,2,NA,NA,0,2,2,1,2,2,2,2,0,NA,NA,NA,2,1,2,2,1,2,1989,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,13,0,1,0,21600,0,NA,NA,2,NA,1,195,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,1000,25,1,1,NA,0,NA,NA,0,21600,44,170,NA,NA,2,1,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1174540",1,3,605,1,25,1019518,106,1,NA,1,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,2,0,20,2,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,18,0,1,0,0,35000,40,52,1,NA,2,50,84,NA,2,NA,1,NA,NA,1,1,770,128,82,NA,NA,NA,6,1,NA,0,6400,NA,35000,35000,25,298,800,25,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0049462",1,1,905,1,25,1019518,102,4,1996,6,2,NA,2,NA,NA,2,2,1,1,2,2,2,2,0,NA,NA,NA,1,1,2,2,1,2,1976,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,11,0,2,0,2300,0,NA,NA,2,1974,1,50,999,4,NA,NA,6,NA,NA,1,1,8170,NA,NA,1231,NA,NA,1,2,NA,0,3601,4,0,2300,119,139,NA,NA,1,1,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,5,"No"
"P","2023HU1410078",1,2,612,1,25,1019518,32,4,2022,1,1,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,11,1,1,2,2,1,2,1994,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,1,0,0,83000,40,52,1,1982,1,706,999,5,NA,NA,1,NA,NA,1,1,7380,NA,NA,1970,NA,NA,1,2,NA,0,5240,NA,83000,83000,209,501,600,25,1,2,3,6,4000,5,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,4,"No"
"P","2023HU0788914",1,1,301,1,25,1019518,42,1,NA,NA,NA,NA,2,NA,NA,2,2,1,1,2,2,2,2,0,NA,NA,NA,2,3,2,2,1,2,1962,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,10000,1,NA,21,0,2,0,0,0,NA,NA,2,NA,1,32,999,NA,NA,NA,6,3301,NA,1,1,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,4,0,10000,39,69,NA,NA,1,1,1,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU1212892",1,1,507,1,25,1019518,48,1,NA,3,NA,2,2,NA,NA,0,1,2,2,2,2,2,2,0,4,1,1,2,1,2,2,1,2,2019,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,2,0,0,72000,35,52,1,NA,1,32,999,NA,1,NA,1,6102,NA,1,1,7860,83,44,NA,500,25,1,1,NA,0,3230,1,72000,72000,25,501,500,25,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,2,1,NA,NA,NA,1,"No"
"P","2023HU0118029",1,2,608,1,25,1019518,148,1,NA,1,NA,NA,2,NA,NA,0,2,2,2,1,2,2,2,0,10,2,1,2,1,2,2,1,2,2020,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,14,0,1,0,0,72000,40,52,NA,NA,4,999,999,NA,2,NA,1,NA,NA,1,1,6380,60,19,NA,NA,NA,1,1,NA,0,440,NA,72000,72000,25,501,800,25,2,1,2,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0028447",1,3,905,1,25,1019518,75,1,NA,1,1,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,8,1,1,1,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,24,0,1,0,0,138000,40,52,1,NA,1,706,999,NA,1,NA,1,6106,NA,1,1,8070,99,59,1970,NA,NA,6,1,NA,0,3040,NA,138000,138000,25,501,900,25,1,2,3,6,4000,5,0,1,0,0,1,0,0,0,0,2,1,NA,NA,NA,1,"No"
"P","2023HU0992412",1,2,612,1,25,1019518,79,1,NA,4,NA,2,2,NA,NA,0,1,2,2,2,2,2,2,0,45,1,1,2,1,2,2,1,2,2004,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,2,0,0,80000,40,52,1,NA,2,50,51,NA,1,NA,1,5200,NA,1,1,9490,115,67,NA,NA,NA,1,1,NA,0,705,2,80000,80000,25,501,800,25,1,2,1,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023GQ0123291",1,1,805,1,25,1019518,14,1,NA,NA,NA,NA,2,NA,NA,2,2,1,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,1,0,0,0,NA,NA,NA,NA,4,999,999,NA,NA,NA,6,2201,NA,1,1,NA,NA,NA,NA,800,25,6,1,NA,NA,NA,NA,0,0,25,NA,NA,NA,1,2,1,2,3000,2,0,0,1,0,1,0,0,0,NA,2,2,NA,NA,NA,1,"No"
"P","2023HU0461602",1,3,1001,1,25,1019518,161,4,2020,NA,1,NA,NA,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,NA,1,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,2,13,13,0,1,0,0,0,NA,NA,NA,2014,4,999,999,8,NA,1,6,NA,NA,1,2,NA,NA,NA,1200,NA,NA,6,2,4,1,NA,NA,0,0,313,298,NA,NA,1,2,2,3,5015,3,1,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,3,"No"
"P","2023HU0973465",1,1,301,1,25,1019518,87,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,750,30,1,1,2,1,2,2,2,2,2012,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,18,0,1,0,0,64000,40,52,1,NA,1,26,999,NA,1,NA,1,NA,NA,1,1,6170,43,8,NA,NA,NA,1,1,NA,0,9130,NA,64000,64750,25,501,400,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0272188",1,3,605,1,25,1019518,63,1,NA,1,NA,2,2,NA,NA,0,2,2,2,1,2,2,2,0,NA,NA,11,2,1,2,2,1,2,2019,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,2,0,0,40000,40,52,NA,NA,4,999,999,NA,NA,NA,1,5404,6103,1,1,8180,NA,NA,NA,NA,NA,2,1,NA,0,3401,4,40000,40000,25,161,600,25,2,1,4,1,1000,1,0,0,0,0,1,0,0,1,0,2,1,NA,NA,NA,1,"No"
"P","2023HU0017527",1,3,100,1,25,1019518,342,1,NA,1,NA,NA,NA,NA,NA,0,2,2,2,1,2,2,2,0,15,NA,10,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,5600,2,13,13,0,1,0,6300,7700,16,52,1,NA,2,924,903,NA,NA,8,1,NA,NA,1,1,8680,193,115,NA,NA,NA,6,1,7,1,4140,NA,7700,19600,25,181,100,25,2,1,1,9,9000,16,0,0,1,0,2,0,0,1,1,NA,NA,NA,NA,NA,1,"Yes"
"P","2023HU0290669",1,2,608,1,25,1019518,81,1,NA,NA,NA,NA,2,NA,NA,0,1,2,1,2,2,2,2,0,NA,NA,NA,2,1,2,2,1,2,1970,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,10000,3,15,18,0,1,0,2000,0,NA,NA,2,NA,1,939,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,0,12000,25,364,NA,NA,1,1,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1305126",1,2,608,1,25,1019518,43,1,NA,NA,NA,NA,1,4,1,2,2,1,1,2,2,2,2,363000,NA,NA,NA,2,1,2,2,1,2,1985,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,1,0,30000,0,NA,NA,NA,NA,4,999,999,NA,NA,NA,6,2406,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,0,393000,55,501,NA,NA,1,1,4,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU0702401",1,1,704,1,25,1019518,64,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,50,1,1,2,1,2,2,1,2,2015,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,1,0,0,110000,45,52,1,NA,2,51,50,NA,1,NA,1,6203,NA,1,1,8680,170,100,NA,NA,NA,1,1,NA,0,4040,NA,110000,110000,25,501,800,25,1,2,1,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU0517754",1,2,702,1,25,1019518,63,1,NA,NA,NA,NA,2,NA,NA,0,2,2,2,1,2,2,2,0,NA,NA,NA,2,3,2,2,2,2,2012,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,1,0,0,0,NA,NA,NA,NA,4,999,999,NA,NA,NA,6,NA,NA,1,3,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,0,0,25,0,NA,NA,2,1,3,8,8000,15,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,"Yes"
"P","2023HU0022850",1,1,1001,1,25,1019518,106,1,NA,7,NA,NA,2,NA,NA,0,1,2,1,1,2,2,2,0,5,1,1,2,1,2,2,1,2,1974,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,17,0,1,0,45500,210000,40,52,1,NA,1,51,999,NA,1,NA,1,NA,NA,1,1,6170,65,25,NA,NA,NA,1,1,NA,0,440,NA,210000,255500,44,501,1000,25,1,1,1,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1271171",1,1,1103,1,25,1019518,300,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,22,1,1,2,1,2,2,1,2,2004,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,2,0,0,200000,50,52,1,NA,1,50,999,NA,1,NA,1,5003,NA,1,1,7290,74,31,NA,NA,NA,1,1,NA,0,10,4,200000,200000,25,501,900,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU0321082",1,1,1101,1,25,1019518,51,1,NA,4,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,15,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,2,0,0,50000,40,52,1,NA,1,51,999,NA,1,NA,1,5501,NA,1,1,7580,70,28,NA,NA,NA,6,1,NA,0,820,4,50000,50000,25,270,1100,25,1,2,2,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"Yes"
"P","2023HU0552758",1,1,1102,1,25,1019518,85,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,20,1,1,2,1,2,2,1,2,1981,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,20,0,2,0,0,80000,40,52,1,NA,1,50,999,NA,1,NA,1,NA,NA,1,1,6970,90,47,NA,NA,NA,1,1,NA,0,440,4,80000,80000,25,501,1100,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1139936",1,2,703,1,25,1019518,92,1,NA,NA,NA,NA,2,NA,NA,0,2,2,2,1,2,2,2,0,NA,NA,NA,2,3,2,2,1,2,1991,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,16,0,2,0,14100,0,NA,NA,2,NA,2,26,51,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,4,0,14100,25,211,NA,NA,2,1,4,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0673734",1,2,506,1,25,1019518,16,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,3,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,2,0,0,28000,35,52,1,NA,4,999,999,NA,1,NA,1,NA,NA,1,1,8670,85,46,NA,NA,NA,6,1,NA,0,4230,4,28000,28000,25,354,500,25,1,2,1,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023GQ0107082",1,1,805,1,25,1019518,26,1,NA,NA,NA,NA,2,NA,NA,0,2,2,1,2,2,1,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,2,0,0,0,1,0,0,0,0,2,5,2,2,3,36000,0,0,1,NA,19,0,1,0,12000,0,NA,NA,2,NA,1,939,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,6,1,NA,NA,NA,NA,0,48000,25,340,NA,NA,2,1,4,1,1000,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,6,1,"No"
"P","2023HU0576803",1,2,1201,1,25,1019518,248,5,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,11,2,1,2,2,3,2,2018,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,2,0,0,51000,39,52,1,2017,1,11,999,8,NA,NA,1,NA,NA,1,1,4771,NA,NA,NA,NA,NA,1,2,NA,0,705,4,51000,51000,138,501,1290,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,5,"No"
"P","2023HU0421347",1,3,1004,1,25,1019518,232,1,NA,1,NA,NA,NA,NA,NA,0,1,2,2,2,2,2,2,0,20,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,2,15,16,0,1,0,0,8000,15,52,1,NA,4,999,999,NA,1,NA,1,NA,NA,1,1,4881,62,19,NA,NA,NA,6,1,NA,0,5240,NA,8000,8000,25,476,1000,25,1,2,2,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0152681",1,1,704,1,25,1019518,66,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,60,1,1,2,1,2,2,1,2,2008,1,2,1,1,0,0,0,0,0,0,3,5,3,3,3,0,0,0,1,NA,21,0,1,0,0,95000,50,52,1,NA,2,51,26,NA,1,NA,1,2404,NA,1,1,3960,106,55,NA,NA,NA,1,1,NA,0,1460,NA,95000,95000,25,501,800,25,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,2,1,"No"
"P","2023HU1182857",1,1,612,1,25,1019518,58,1,NA,2,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,710,25,NA,2,2,1,2,2,1,2,2001,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,24,0,2,0,0,212000,50,52,1,NA,2,97,22,NA,NA,NA,1,5505,2602,1,1,7870,108,64,NA,NA,NA,1,1,NA,0,2205,2,212000,212710,6,501,600,25,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
